Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,SMA_200,EMA_20,RSI,MACD,MACD_Signal,MACD_Hist,ROC_10,BB_Upper,BB_Lower,BB_Width,BB_Position,ATR,Rolling_Std,Rolling_Return,Z_Score,Drawdown,Volume_Pct_Change,SMA_20_50_Cross,SMA_50_200_Cross
2021-12-10,4712.02001953125,4713.56982421875,4670.240234375,4687.64013671875,3870110000,4651.8690185546875,4573.5527734375,4325.847094726562,4639.8605594272185,51.02314630892993,16.97422693437693,14.034177715605253,2.9400492187716765,2.5551601514254063,4777.41294750852,4526.325089600855,251.08785790766524,0.739561568120942,76.83851841517857,0.010945443342704406,0.000727573266294318,0.8059518208069807,0.0,-0.8640210664371484,78.31624511718746,247.70567871093772
2021-12-13,4668.97021484375,4710.2998046875,4667.60009765625,4710.2998046875,4397230000,4651.175024414062,4579.791376953125,4329.682845458984,4642.632907562126,49.02327213724815,17.36380408197965,14.700102988880133,2.663701093099519,0.29429432138243783,4776.150021539937,4526.200027288187,249.94999425175047,0.5711950023559808,75.60707310267857,0.011045310026152187,-9.03679156048387e-05,-0.8189719974041209,-0.009136167611567504,13.620284694750273,71.38364746093703,250.10853149414106
2021-12-14,4634.08984375,4660.47021484375,4606.52001953125,4642.990234375,4485430000,4648.739526367188,4586.463974609375,4333.501844482422,4641.819282437162,46.18656611351137,14.688670488356365,14.697816488775379,-0.009146000419013589,1.469013438800082,4773.0161327212245,4524.462920013151,248.55321270807326,0.4410601759775357,76.72994559151786,0.011167760682114156,-0.000463364803459404,-0.627459068177683,-0.016538591826483966,2.005808201981707,62.275551757812536,252.96213012695353
2021-12-15,4709.85009765625,4712.60009765625,4611.22021484375,4636.4599609375,4910130000,4649.187036132813,4593.746572265625,4337.952495117188,4648.298407696122,50.519674313550944,18.46892886207479,15.452038963435262,3.016889898639528,4.360919843171462,4774.316020123536,4524.05805214209,250.2579679814462,0.7424021181529787,80.9013671875,0.011755778006038093,0.0001607969348348115,1.3769967032294994,-0.0004605077792551096,9.468434464477205,55.440463867187646,255.79407714843728
2021-12-16,4668.669921875,4731.990234375,4651.89013671875,4719.1298828125,4829500000,4648.187036132813,4599.848974609375,4342.453494873047,4650.238551903633,54.99263880904249,17.935169361930093,15.94866504313423,1.9865043187958626,2.0006078579238196,4772.303010832563,4524.071061433063,248.23194939950008,0.5825151065029268,78.3349609375,0.011910932516249927,-0.00014629256544104185,-0.7217841869754587,-0.009199896748435616,-1.6421153818737988,48.33806152343823,257.3954797363276
2021-12-17,4620.64013671875,4666.7001953125,4600.22021484375,4652.5,7987090000,4643.992041015625,4604.26658203125,4346.34699584961,4647.419655219358,47.62473793135877,13.481156472008479,15.45516332890908,-1.9740068569006013,1.8114184366260222,4765.737152779071,4522.246929252178,243.4902235268928,0.4040951050983947,77.62922014508929,0.01208863847297539,-0.0008299156080592395,-0.782368086525192,-0.019392931785885855,65.381302412258,39.7254589843742,257.9195861816406
2021-12-20,4568.02001953125,4587.89990234375,4531.10009765625,4587.89990234375,4635700000,4637.495043945312,4607.800185546875,4350.080345458984,4639.857785153824,50.07356053398569,5.640297634781746,13.492190190083614,-7.851892555301868,-0.515061028909769,4760.970066248773,4514.020021641852,246.95004460692144,0.21866769846237574,77.21993582589286,0.012317573914578994,-0.0013293852226645753,-0.8166115029501751,-0.030560141808209467,-41.96008809215872,29.694858398437646,257.7198400878906
2021-12-21,4649.22998046875,4651.14013671875,4583.16015625,4594.9599609375,4072430000,4635.809545898437,4613.560986328125,4353.949295654297,4640.750375183818,59.45015575362486,5.911185200233376,11.975989192113568,-6.064803991880192,-0.8005551721608772,4757.581150347218,4514.0379414496565,243.54320889756127,0.5551049426958247,72.96637834821429,0.01302292191563284,-0.0002806316672698539,1.386675447888322,-0.01332550345759036,-12.150700002157166,22.248559570311954,259.611690673828
2021-12-22,4696.56005859375,4697.669921875,4645.52978515625,4650.35986328125,3319610000,4636.1025390625,4620.479189453125,4357.938045654297,4646.06558312762,58.486302814244624,9.83167388171023,11.5471261300329,-1.71545224832267,-0.0989086295312469,4758.457038549512,4513.748039575488,244.70899897402342,0.7470588322646567,70.2099609375,0.013227513764450145,0.00014552154811183214,0.7586214443090387,-0.003280962490273465,-18.485768938938175,15.6233496093746,262.54114379882867
2021-12-23,4725.7900390625,4740.740234375,4703.9599609375,4703.9599609375,2913040000,4637.31904296875,4627.718994140625,4361.870295410156,4653.658388454752,63.49077546289193,15.122976289128928,12.262296161852106,2.8606801272768223,1.2499296469963506,4762.8521120146825,4511.785973922818,251.06613809186456,0.8523812361398304,65.30071149553571,0.013290146797508435,0.00034201401240881445,0.4425598870058902,0.0,-12.24752305240676,9.600048828125182,265.84869873046864
2021-12-27,4791.18994140625,4791.490234375,4733.990234375,4733.990234375,2770290000,4647.147534179688,4634.77759765625,4366.109544677734,4666.75663159299,64.11911252997761,24.31332820510852,14.67250257050339,9.640825634605129,1.6801694718367566,4788.400714561474,4505.894353797901,282.50636076357296,1.0098731470581264,64.69573102678571,0.01243758003696332,0.0021702019066617007,0.9381835704628089,0.0,-4.9003789855271425,12.3699365234379,268.66805297851533
2021-12-28,4786.35009765625,4807.02001953125,4780.0400390625,4795.490234375,2707920000,4653.7015380859375,4641.077197265625,4370.196595458984,4678.146485503777,58.080228295502046,30.850587005888883,17.90811945758049,12.942467548308393,2.514042227969715,4808.094385727716,4499.308690444159,308.7856952835573,0.9295812973085059,59.310721261160715,0.012177484960104948,0.001459684187378646,-0.20282012450142636,-0.0010101548486260532,-2.2513888437672547,12.624340820312682,270.8806018066407
2021-12-29,4793.06005859375,4804.06005859375,4778.080078125,4788.64013671875,2963310000,4665.004541015625,4647.20919921875,4374.348345947265,4689.090635321869,57.54638941986247,36.15606486469551,21.557708539003496,14.598356325692013,3.4304517219956976,4825.6446763892345,4504.364405642016,321.2802707472183,0.8985788398403967,58.98500279017857,0.011191596881896504,0.002477844461075257,-0.09613903390094351,0.0,9.431223965257463,17.79534179687562,272.8608532714843
2021-12-30,4778.72998046875,4808.93017578125,4775.330078125,4794.22998046875,3124950000,4678.289038085937,4652.391201171875,4378.371395263672,4697.627715812048,59.444254280005836,38.75760322427686,24.997687476058168,13.759915748218695,1.4624644390864194,4829.693453420128,4526.884622751746,302.80883066838214,0.831697533922736,58.868582589285715,0.010764205919087654,0.0029191160522442526,-0.5489370638461997,-0.0029897555945092922,5.454711116960431,25.89783691406228,274.0198059082031
2021-12-31,4766.18017578125,4786.830078125,4765.75,4775.2099609375,2677820000,4687.7430419921875,4656.991005859375,4382.6249963378905,4704.1565215234,54.86072523479135,39.35303942011069,27.868757864868673,11.484281555242017,2.088608865864927,4836.126433948847,4539.359650035528,296.76678391331916,0.7643056367517744,57.080043247767854,0.010490510149034063,0.00207808524998222,-0.4484305388360801,-0.005608083872077707,-14.308388934222949,30.752036132812464,274.36600952148456
2022-01-03,4796.56005859375,4796.64013671875,4758.169921875,4778.14013671875,3831020000,4700.6495361328125,4661.926611328125,4387.042296142578,4712.956858387243,61.71731086211097,41.794548009637765,30.653915893822493,11.140632115815272,3.8072629910522737,4838.9086419005735,4562.3904303650515,276.5182115355219,0.8468506538077765,56.655064174107146,0.010227992443435764,0.0028192160630456263,0.34755954825234997,0.0,43.0648811346543,38.722924804687864,274.88431518554626
2022-01-04,4793.5400390625,4818.6201171875,4774.27001953125,4804.509765625,4683170000,4710.7430419921875,4666.8994140625,4391.3070458984375,4720.631447022982,65.55339003053204,42.99020648031092,33.12117401112018,9.869032469190735,4.936931505707198,4844.917726683188,4576.568357301187,268.3493693820019,0.8085417985550326,55.36220005580357,0.010032742526972416,0.00220119133632003,-0.28215747165386984,-0.000629621957060482,22.243423422482778,43.8436279296875,275.59236816406246
2022-01-05,4700.580078125,4797.7001953125,4699.43994140625,4787.990234375,4887960000,4711.434545898437,4669.581416015625,4395.257346191406,4718.7217928422215,49.12512246429214,36.021449634909914,33.70122913587813,2.320220499031784,1.1044860734351625,4845.230600260956,4577.638491535919,267.5921087250372,0.4594365176716159,55.139369419642854,0.01014602174669684,0.00019619942806545776,-1.9307032366710355,-0.020010169641634237,4.372892720101973,41.85312988281203,274.3240698242189
2022-01-06,4696.0498046875,4725.009765625,4671.259765625,4693.39013671875,4295280000,4711.176538085938,4672.006611328125,4399.291895751953,4716.562555875105,52.77607802351472,29.789707221020763,32.91892475290666,-3.1292175318858995,-0.010864417784173241,4845.075472115753,4577.277604056123,267.79786805962976,0.44351436212660966,53.25721958705357,0.010125715974430287,-6.253288360758002e-06,-0.09456276680173113,-0.02095465347633224,-12.125303807723464,39.1699267578133,272.71471557617133
2022-01-07,4677.02978515625,4707.9501953125,4662.740234375,4697.66015625,4181510000,4711.655517578125,4674.513603515625,4403.129444580078,4712.797530092357,56.074770287815134,23.050537592591354,30.9452473208436,-7.894709728252245,-1.03179052609631,4844.963085013851,4578.347950142399,266.615134871452,0.3701284064814747,51.597237723214285,0.01003272996439252,0.00015028988312938972,-0.41868031894222907,-0.024919999328131263,-2.648721387197106,37.14191406250029,271.384158935547
2022-01-10,4670.2900390625,4673.02001953125,4582.240234375,4655.33984375,4511810000,4709.569018554687,4675.991005859375,4406.608194580078,4708.749197613322,62.22595803032028,16.970233635857767,28.150244583846433,-11.180010947988666,-2.523379448994778,4844.152751975384,4574.985285133991,269.1674668413925,0.3540723366268928,51.972202845982146,0.009788859921795151,-0.0003992153464674464,-0.10642872660022559,-0.026325120083718304,7.899060387276369,33.57801269531228,269.38281127929713
2022-01-11,4713.06982421875,4714.1298828125,4638.27001953125,4669.14013671875,4101590000,4711.773999023438,4678.1448046875,4410.318093261719,4709.160685861458,58.40397495703979,15.42570218779565,25.605336104636276,-10.179633916840626,-1.5310261878541565,4844.995196311091,4578.552801735785,266.442394575306,0.5048634347297746,51.45361328125,0.009784306186403078,0.0005155922675465274,0.883495686677155,-0.017406273111375537,-9.092138188443222,33.62919433593743,267.82671142578147
2022-01-12,4726.35009765625,4748.830078125,4706.7099609375,4728.58984375,4048220000,4716.38701171875,4680.398408203125,4414.157093505859,4710.7977726990575,54.30778833422435,15.099202755549413,23.504109434818904,-8.40490667926949,-1.391803151264337,4844.576429239406,4588.197594198094,256.3788350413124,0.5388607972878918,50.73789760044643,0.009611252058230019,0.0010300138685698013,0.18600496012674336,-0.014637565271742394,-1.301202704317106,35.98860351562507,266.2413146972658
2022-01-13,4659.02978515625,4744.1298828125,4650.2900390625,4733.56005859375,4251730000,4713.84599609375,4680.966005859375,4417.58779296875,4705.86748817117,41.30408512409489,9.301046331361249,20.663496814127374,-11.362450482766125,-2.5048537122149495,4844.5706864010435,4583.121305786456,261.4493806145874,0.2903371933462886,54.28501674107143,0.009478458131712966,-0.0004995901272890734,-1.4500275069163628,-0.02867268870971212,5.027147734065829,32.87999023437442,263.37821289062504
2022-01-14,4662.85009765625,4665.1298828125,4614.75,4637.990234375,4338490000,4713.555004882813,4681.011611328125,4420.802692871093,4701.770593836416,30.08878384302794,4.957090627723119,17.522215576846524,-12.565124949123405,-2.1679851435340014,4844.728251171141,4582.381758594484,262.3464925766566,0.30672542358546084,53.190708705357146,0.00927983066700159,-2.142034480260846e-05,0.0906698231549007,-0.027876219478985977,2.04058112815253,32.54339355468801,260.20891845703136
2022-01-18,4577.10986328125,4632.240234375,4568.7001953125,4632.240234375,4748700000,4711.378491210938,4678.952607421875,4423.298692626953,4689.898143307352,24.051305900022342,-5.342461348093821,12.949280191858456,-18.291741539952277,-4.5751578763060134,4850.261143137387,4572.495839284488,277.7653038528988,0.016611232334487636,57.988560267857146,0.0099070477977484,-0.0004264335976483458,-1.8130034579161751,-0.04575157876305912,9.455133007106165,32.42588378906294,255.65391479492155
2022-01-19,4532.759765625,4611.5498046875,4530.2001953125,4588.02978515625,4465740000,4709.615478515625,4675.65720703125,4425.592791748047,4674.932583528081,20.475497922511494,-16.888927679524386,6.981638617581888,-23.870566297106272,-5.4402439806991225,4856.807219367601,4562.423737663649,294.3834817039515,-0.1007664284250532,61.943533761160715,0.009814988661272372,-0.00034150779849478896,-0.9524243274459121,-0.05499780879343043,-5.958683429149025,33.95827148437456,250.06441528320374
2022-01-20,4482.72998046875,4602.10986328125,4477.9501953125,4547.35009765625,4640870000,4701.290478515625,4671.277802734375,4427.606691894532,4656.627573712906,18.94152558519059,-29.73381803508073,-0.3614527129506353,-29.372365322130094,-4.634536462213568,4878.61278339161,4523.968173639641,354.64460975196926,-0.11628033258342775,68.41207449776786,0.00910441590820452,-0.0017822734507808302,-1.0165512027380093,-0.0654281556555766,3.9216344883490795,30.012675781250437,243.6711108398431
2022-01-21,4397.93994140625,4494.52001953125,4395.33984375,4471.3798828125,5589100000,4686.35947265625,4665.5316015625,4429.110541992188,4631.990656350367,16.44801585955645,-46.222509400858144,-9.533664050532138,-36.688845350326005,-6.348098416326053,4909.681601030902,4463.037344281597,446.644256749305,-0.1457477665762773,73.99065290178571,0.009411680580047153,-0.003237024405205202,-1.6657808520788933,-0.08310541561411382,20.432160349244867,20.82787109374931,236.42105957031254
2022-01-24,4410.1298828125,4417.35009765625,4222.6201171875,4356.31982421875,6928110000,4670.57646484375,4660.8,4430.517192382813,4610.861058870571,13.583542930309846,-57.641830564990414,-19.155297353423794,-38.48653321156662,-5.706611131509687,4924.663736166612,4416.489193520888,508.1745426457237,-0.012514028497527745,85.15206473214286,0.00925947317455699,-0.003409622454119199,0.6675716009123464,-0.08056402318759563,23.957524467266644,9.776464843749636,230.28280761718725
2022-01-25,4356.4501953125,4411.009765625,4287.10986328125,4366.64013671875,5145050000,4648.8394775390625,4654.943603515625,4431.6594921875,4586.631452817422,12.399610201925853,-70.21384551620395,-29.367006985979828,-40.84683853022412,-6.719921913307969,4932.180221639037,4365.498733439088,566.681488199949,-0.01596759081601361,90.83419363839286,0.00850527918646591,-0.004710164529175298,-0.8773070787158018,-0.09175531170358611,-25.736600602473114,-6.1041259765625,223.2841113281247
2022-01-26,4349.93017578125,4453.22998046875,4304.7998046875,4408.43017578125,5570640000,4627.018481445312,4648.285205078125,4432.701193847656,4564.088474052072,14.565823013367037,-79.78367251447708,-39.45034009167928,-40.333332422797795,-7.70494946990723,4932.151368679266,4321.885594211359,610.2657744679072,0.04595470161232436,94.41775948660714,0.008494829909133035,-0.004734488579131585,0.3811556826797758,-0.09311462326262065,8.271834092963148,-21.2667236328125,215.5840112304686
2022-01-27,4326.509765625,4428.740234375,4309.5,4380.580078125,5214200000,4603.690966796875,4641.159404296875,4433.710441894531,4541.461930392352,14.030178190829218,-88.24047940576656,-49.20836795449674,-39.03211145126983,-8.45981198535265,4926.2159062778655,4281.166027315884,645.0498789619814,0.07029493344309484,99.09563337053571,0.008371457978075297,-0.005073787773988464,-0.037066539762622565,-0.09799737462404443,-6.398546666092231,-37.46843750000062,207.44896240234448
2022-01-28,4431.85009765625,4432.72021484375,4292.4599609375,4336.18994140625,5031090000,4586.34697265625,4635.778408203125,4435.017592773437,4531.022708227009,29.568392629500295,-85.45737593171089,-56.45816954993957,-28.999206381771316,-4.876115800414038,4906.537851297514,4266.156094014986,640.3817572825283,0.25874254186184814,105.88494001116071,0.010651058295872016,-0.0037069176498591926,2.6339696483880224,-0.07603573320927366,-3.511756357638751,-49.431435546875036,200.76081542968768
2022-01-31,4515.5498046875,4516.89013671875,4414.02001953125,4431.7900390625,5098610000,4573.815454101563,4632.316005859375,4436.667990722656,4529.549098366104,38.57096282781605,-75.62610882069293,-60.29175740409025,-15.334351416602686,-3.1590184089938744,4883.8279913809865,4263.802916822139,620.0250745588473,0.40602694664315,106.46212332589286,0.011791136225119226,-0.0026313110675373398,1.8248676130117838,-0.058585788663851404,1.3420551013796134,-58.50055175781199,195.64801513671864
2022-02-01,4546.5400390625,4550.490234375,4483.52978515625,4519.56982421875,4816830000,4561.314453125,4629.156005859375,4438.584392089844,4531.167283194332,37.48218966702846,-64.58955767165389,-61.15131745760298,-3.4382402140509143,-0.6678848690958694,4853.138196598738,4269.490709651262,583.6474869474769,0.4746860658309027,105.82645089285714,0.011811280199598932,-0.0026068635161957954,0.80176465495606,-0.05152768058411838,-5.526604309802085,-67.841552734375,190.5716137695308
2022-02-02,4589.3798828125,4595.31005859375,4544.31982421875,4566.39013671875,4481580000,4551.1064453125,4626.984404296875,4440.856591796875,4536.711340300825,40.142211639007705,-51.789200344951496,-59.27889403507268,7.489693690121186,1.2491312161939216,4822.279370940915,4279.933519684085,542.3458512568304,0.5705701673779714,106.46003069196429,0.012109945151469891,-0.0021042566459759495,0.9518434521339602,-0.028980124623368308,-6.9599715995789735,-75.87795898437525,186.1278124999999
2022-02-03,4477.43994140625,4542.8798828125,4470.39013671875,4535.41015625,4401970000,4539.949438476562,4622.874404296875,4442.376691894531,4531.066445168009,37.71963888276362,-50.09992197786414,-57.44309962363098,7.343177645766836,-0.11800931766019485,4803.48207899233,4276.416797960795,527.065281031535,0.38140084479096953,108.25645228794643,0.012529808276684264,-0.0023541728603137914,-1.7587586780765911,-0.05266435010250866,-1.7763824365513936,-82.92496582031254,180.4977124023435
2022-02-04,4500.52978515625,4539.66015625,4451.5,4482.7900390625,4706290000,4530.1734375,4619.07099609375,4444.204440917969,4528.158191833556,39.301607693789805,-46.36354914635285,-55.22718952817536,8.863640381822506,2.3326795071511697,4783.63788772884,4276.7089872711595,506.92890045768036,0.4415230571446409,110.95504324776786,0.012639820341643196,-0.0020481379162822387,0.570029282771122,-0.047779006597919456,6.9132683775673165,-88.89755859375055,174.8665551757813
2022-02-07,4483.8701171875,4521.85986328125,4471.47021484375,4505.75,4228480000,4520.515454101563,4614.71919921875,4445.722941894532,4523.940279962503,43.23898491469272,-44.23680834257448,-53.02911329105518,8.792304948480705,1.6720649126998666,4764.979102685506,4276.051805517619,488.92729716788745,0.42504951732829527,107.82931082589286,0.012637154959813707,-0.0020307127110147983,-0.1322291224424355,-0.05130385508026337,-10.15258303249481,-94.20374511718728,168.99625732421828
2022-02-08,4521.5400390625,4531.31982421875,4465.39990234375,4480.02001953125,4459620000,4513.077954101563,4613.25759765625,4447.392541503907,4523.7116855910745,49.17847458974426,-39.06142724026904,-50.23557608089796,11.174148840628916,3.7895496642572635,4747.187264545815,4278.96864365731,468.21862088850503,0.5180729355548218,106.72719029017857,0.012851151432833007,-0.001538600788758887,0.7734566007588692,-0.04333366220486056,5.466266838201905,-100.17964355468757,165.86505615234364
2022-02-09,4587.18017578125,4590.02978515625,4547.0,4547.0,4524350000,4506.783471679688,4611.89580078125,4449.394841308594,4529.756303704425,57.47707390447253,-29.32524678380196,-46.05351022147876,16.7282634376768,5.454110535403944,4724.443774295318,4289.123169064058,435.32060523125983,0.6846838930557484,102.75076729910714,0.013138501154741473,-0.0012707396278192006,1.2016551362452494,-0.02944553810011028,1.4514689592386887,-105.11232910156195,162.50095947265618
2022-02-10,4504.080078125,4588.919921875,4484.31005859375,4553.240234375,5314860000,4495.669970703125,4610.63740234375,4450.999340820313,4527.310948887337,57.6164764663297,-27.99206194537146,-42.4412205662573,14.44915862088584,4.104239262576792,4687.263642642803,4304.076298763447,383.18734387935547,0.5219477692991626,103.13860212053571,0.013620633111363035,-0.0023174136333936612,-1.1598808799789375,-0.034049994360970615,17.472344093626702,-114.96743164062536,159.6380615234375
